NI;N;user_id;install_time;platform;country_region;city;gender;min_age_range;max_age_range;event_1;event_2;event_3;event_4;event_5;target_churn_indicator
19522;1;f077e795;01/07/2018 23:40;Android;Buenos Aires;Olavarría;female;13;17;4;6;0;1;3;1
19523;1;10f20e02;02/07/2018 22:43;Android;Buenos Aires;Lomas de Zamora;female;18;20;33;52;2;12;5;0
19524;1;cc765636;02/07/2018 1:51;Android;Buenos Aires;Don Torcuato;female;18;20;7;10;0;1;4;1
19525;1;d0c39bc2;30/06/2018 14:47;Android;Neuquen;Plottier;male;13;17;2;2;0;1;2;1
19526;1;1f6e1d46;01/07/2018 22:47;Android;Entre Rios;Villa Angelica;female;18;20;16;14;0;10;10;0
19527;1;93cd0da3;01/07/2018 2:29;Android;Salta;Salta;male;18;20;2;2;0;1;2;1
19528;1;79ef5aa0;02/07/2018 13:11;Android;Mendoza;Godoy Cruz;male;18;20;3;17;0;2;3;1
19529;1;1fb161f1;02/07/2018 2:59;Android;Buenos Aires;La Plata;female;18;20;6;6;1;1;0;1
19530;1;8fca5b59;30/06/2018 1:53;Android;Entre Rios;Villa Angelica;female;18;20;36;38;1;4;17;1
19531;1;864de01e;06/07/2018 23:26;Android;Cordoba;Córdoba;female;18;20;37;40;1;11;3;0
19532;1;7e0a8a04;03/07/2018 0:41;Android;Buenos Aires;Lanus;female;13;17;4;16;0;3;5;0
19533;1;ad31424;01/07/2018 19:52;Android;Buenos Aires;Lobos;female;13;17;19;26;0;2;2;0
19534;1;e95955f3;03/07/2018 10:45;Android;Corrientes;Curuzu Cuatia;male;13;17;2;1;0;1;3;1
19535;1;2fb03996;01/07/2018 22:05;Android;Buenos Aires F.D.;Buenos Aires;female;13;17;22;136;2;10;7;0
19536;1;23b29dcb;07/07/2018 18:02;Android;Buenos Aires F.D.;Buenos Aires;male;18;20;21;83;0;4;7;0
19537;1;fe132aaa;02/07/2018 13:17;Android;Buenos Aires;Llavallol;male;13;17;1;1;0;1;1;1
19538;1;dd20124;02/07/2018 14:15;Android;Buenos Aires;Rafael Calzada;female;18;20;5;18;0;4;5;1
19539;1;4cd7069f;04/07/2018 19:50;Android;Cordoba;Portena;male;18;20;15;20;1;10;1;0
19540;1;3c1497d4;07/07/2018 4:42;Android;Buenos Aires;Mariano Moreno;female;13;17;21;35;2;8;2;0
19541;1;f4b06fc6;07/07/2018 1:29;Android;Misiones;Posadas;female;18;20;16;27;0;9;2;0
19542;1;54b7609b;05/07/2018 5:18;Android;San Luis;San Luis;female;13;17;58;80;3;17;8;0
19543;1;2226506d;04/07/2018 14:10;Android;Buenos Aires;Tapiales;female;18;20;88;95;1;9;19;0
19544;1;555171eb;30/06/2018 16:24;Android;Buenos Aires F.D.;Buenos Aires;female;18;20;22;20;0;4;5;1
19545;1;cf832ad4;01/07/2018 18:56;Android;Buenos Aires F.D.;Buenos Aires;male;18;20;1;3;0;1;3;1
19546;1;6db8ae91;02/07/2018 7:43;Android;Santa Fe;Antonio Pini;male;18;20;5;23;0;4;5;1
19547;1;1,50E+49;05/07/2018 2:09;Android;Entre Rios;Concepción del Uruguay;female;18;20;3;3;0;1;3;1
19548;1;31849610;04/07/2018 3:28;Android;Cordoba;Córdoba;female;18;20;4;18;0;2;2;1
19549;1;da5256a3;01/07/2018 4:49;Android;San Juan;San Juan;male;18;20;2;0;0;3;2;1
19550;1;a71814b5;07/07/2018 18:17;Android;Buenos Aires;San Carlos de Bolivar;male;18;20;3;3;0;1;0;0
19551;1;ff3488f4;01/07/2018 0:50;Android;Buenos Aires;Nueve de Julio;male;18;20;80;81;6;18;14;0
19552;1;769612f4;06/07/2018 23:15;Android;Buenos Aires;Esteban Echeverria;female;18;20;28;29;2;10;8;1
19553;1;a3049def;05/07/2018 15:17;Android;Cordoba;Córdoba;female;13;17;7;14;0;1;0;0
19554;1;e08e43b0;03/07/2018 20:06;Android;Buenos Aires;Florencio Varela;male;13;17;0;0;0;3;1;0
19555;1;b21d15ed;04/07/2018 1:10;Android;Cordoba;Tio Pujio;female;13;17;12;18;0;5;6;0
19556;1;a47c1ad8;02/07/2018 3:45;Android;Corrientes;Corrientes;male;13;17;0;0;0;2;1;1
19557;1;bf0bff60;04/07/2018 19:02;Android;Buenos Aires;Pinamar;male;18;20;15;13;0;4;3;0
19558;1;2f6172a6;03/07/2018 19:15;Android;Buenos Aires F.D.;Buenos Aires;male;13;17;2;2;0;1;3;1
19559;1;2cce9ec8;06/07/2018 21:17;Android;Buenos Aires;Banfield;male;13;17;3;2;0;1;3;0
19560;1;a33cc896;06/07/2018 18:12;Android;Entre Rios;Villa Angelica;male;18;20;2;2;0;1;3;1
19561;1;d287c6a5;05/07/2018 17:18;Android;Cordoba;Villa María;female;18;20;10;10;0;3;5;1
19562;1;3f8bc42c;06/07/2018 1:29;Android;La Pampa;Intendente Alvear;male;18;20;2;2;0;2;1;1
19563;1;e4b818c3;02/07/2018 17:43;Android;Buenos Aires F.D.;Buenos Aires;female;13;17;0;12;0;3;0;0
19564;1;2a460d17;06/07/2018 1:02;Android;Buenos Aires;Bahía Blanca;female;13;17;0;0;0;1;0;1
19565;1;6caf969f;30/06/2018 6:13;Android;Tucuman;San Miguel de Tucumán;female;13;17;42;43;1;11;18;1
19566;1;6f6e385e;07/07/2018 13:00;Android;Rio Negro;Bariloche;female;13;17;37;33;1;8;1;0
19567;1;664c7dae;07/07/2018 20:51;Android;Buenos Aires;Moron;male;18;20;4;5;0;1;2;0
19568;1;1dc0209;02/07/2018 21:48;Android;Buenos Aires;Tigre;female;13;17;4;5;0;1;4;1
19569;1;6ac6899d;05/07/2018 0:12;Android;San Luis;Justo Daract;female;13;17;5;6;0;3;3;1
19570;1;9b11e4b3;02/07/2018 3:24;Android;Tucuman;San Miguel de Tucumán;female;18;20;0;0;0;6;0;1
19571;1;b7a79cc8;07/07/2018 17:57;iOS;Buenos Aires F.D.;Buenos Aires;male;18;20;3;13;0;1;2;1
19572;1;8d48d04c;07/07/2018 20:42;Android;NA;NA;female;13;17;36;35;0;3;38;1
19573;1;c4cbba03;02/07/2018 19:05;Android;Buenos Aires;La Plata;female;18;20;4;3;2;4;1;0
19574;1;39fcdc53;07/07/2018 12:31;Android;Buenos Aires F.D.;Parque Patricios;female;18;20;41;38;0;13;13;0
19575;1;d3bb1a19;06/07/2018 17:51;Android;San Juan;Pocito;female;18;20;8;8;0;4;3;0
19576;1;70434ea8;03/07/2018 23:15;Android;Buenos Aires;Pergamino;male;18;20;16;15;2;5;4;0
19577;1;8a461439;07/07/2018 1:27;Android;Entre Rios;Villa Angelica;male;18;20;29;44;2;17;6;0
19578;1;9bad8baf;07/07/2018 20:07;Android;Mendoza;Mendoza;female;18;20;18;35;1;8;4;0
19579;1;27536cb5;03/07/2018 17:33;Android;Buenos Aires;NA;male;18;20;46;51;1;10;4;1
19580;1;3c3b8fb8;02/07/2018 23:51;Android;Mendoza;Mendoza;female;18;20;30;31;0;5;8;0
19581;1;1f793368;03/07/2018 6:58;Android;Buenos Aires;Quilmes;female;18;20;2;29;0;3;3;1
19582;1;5dd4c87e;05/07/2018 21:24;Android;Cordoba;Córdoba;male;13;17;6;4;0;2;3;0
19583;1;7eda8bfc;03/07/2018 2:40;Android;Buenos Aires F.D.;Buenos Aires;female;18;20;0;0;0;1;1;0
19584;1;a3b02684;30/06/2018 3:09;Android;Buenos Aires;Dock Sud;male;13;17;29;36;1;11;5;1
19585;1;b6bdad97;05/07/2018 13:11;Android;Buenos Aires F.D.;Buenos Aires;female;13;17;0;0;0;1;0;1
19586;1;4a983678;02/07/2018 6:28;Android;Salta;Salta;male;13;17;5;0;0;1;2;0
19587;1;878b2e0e;05/07/2018 1:49;Android;Buenos Aires;Esteban Echeverria;male;18;20;12;41;1;4;4;0
19588;1;931a596e;04/07/2018 1:30;Android;Buenos Aires F.D.;Floresta;female;18;20;29;27;4;15;6;0
19589;1;740ca332;01/07/2018 23:46;Android;Buenos Aires F.D.;Buenos Aires;female;18;20;16;24;1;3;1;0
19590;1;b67640a4;30/06/2018 3:53;Android;Buenos Aires;Ciudadela;male;18;20;0;0;0;1;0;1
19591;1;531f4d6c;01/07/2018 22:41;Android;Buenos Aires;Tigre;male;13;17;7;7;0;4;3;1
19592;1;d6544300;02/07/2018 23:06;Android;Neuquen;Neuquén;male;13;17;1;5;0;4;2;1
19593;1;e4443cb4;07/07/2018 2:05;Android;Buenos Aires;La Plata;female;13;17;23;27;0;11;4;0
19594;1;b9ac1301;01/07/2018 1:36;Android;Santiago del Estero;Santiago del Estero;male;18;20;7;15;0;2;6;1
19595;1;dd5935a3;01/07/2018 21:33;Android;Buenos Aires F.D.;Buenos Aires;female;18;20;13;5;1;4;4;1
19596;1;5271294d;05/07/2018 17:39;Android;Buenos Aires F.D.;Buenos Aires;male;18;20;3;2;0;4;1;0
19597;1;dab360ae;03/07/2018 3:03;Android;Buenos Aires;NA;female;18;20;30;33;1;8;8;0
19598;1;c7a14082;02/07/2018 2:45;Android;Buenos Aires;San Justo;female;18;20;15;15;1;6;7;0
19599;1;e43a6bb0;30/06/2018 23:44;Android;Mendoza;Tunuyan;male;18;20;15;21;1;4;5;1
19600;1;bc28ebd1;04/07/2018 0:00;Android;Corrientes;Mercedes;female;13;17;11;11;1;3;3;0
19601;1;c64f3e1a;04/07/2018 22:47;Android;Tucuman;San Miguel de Tucumán;male;18;20;3;6;0;1;3;1
19602;1;ec165d38;07/07/2018 22:26;Android;Buenos Aires;Lomas del Mirador;female;18;20;3;7;1;1;0;0
19603;1;c533ee93;30/06/2018 19:39;Android;Buenos Aires;Villa Ballester;female;18;20;12;15;0;2;3;1
19604;1;570ee9f3;05/07/2018 1:27;Android;Buenos Aires;Pedro Luro;female;18;20;2;1;0;1;2;0
19605;1;8870b49a;04/07/2018 2:17;Android;Buenos Aires F.D.;Buenos Aires;male;13;17;2;9;0;1;2;1
19606;1;df0537a3;30/06/2018 1:16;Android;Buenos Aires;Gonzalez Catan;female;18;20;23;23;1;5;8;1
19607;1;c348c3e2;07/07/2018 23:55;Android;Buenos Aires F.D.;Buenos Aires;female;13;17;133;172;5;13;19;0
19608;1;97532899;07/07/2018 17:25;Android;Buenos Aires F.D.;Buenos Aires;female;18;20;10;24;0;1;4;1
19609;1;5342919d;30/06/2018 1:33;Android;Buenos Aires;NA;male;18;20;30;25;1;8;9;1
19610;1;ec0553d0;04/07/2018 23:50;Android;Misiones;Posadas;female;13;17;5;20;0;2;4;0
19611;1;dc30a3c3;02/07/2018 15:16;Android;Formosa;Formosa;female;13;17;25;36;0;15;18;0
19612;1;8c6aa169;04/07/2018 7:44;Android;Buenos Aires;Tortuguitas;male;18;20;31;33;2;8;10;1
19613;1;1bad4291;03/07/2018 0:07;Android;Entre Rios;Villa Angelica;male;13;17;4;52;0;3;4;0
19614;1;a90e530;03/07/2018 3:53;Android;Entre Rios;Villa Angelica;female;13;17;0;0;0;1;0;1
19615;1;1b0508f1;02/07/2018 21:17;Android;Santa Fe;Santa Clara de Buena Vista;female;18;20;1;6;0;1;1;1
19616;1;2589cd0a;01/07/2018 14:49;Android;Buenos Aires;Turdera;female;18;20;12;11;0;1;2;0
19617;1;8129b2ad;06/07/2018 15:24;Android;Chubut;Comodoro Rivadavia;female;18;20;0;0;0;1;1;0
19618;1;3eb2521c;03/07/2018 4:35;Android;Entre Rios;Villa Angelica;female;18;20;33;30;0;8;12;0
19619;1;772b9a5b;02/07/2018 18:26;Android;Buenos Aires;Lanus;female;18;20;7;5;0;4;5;0
19620;1;64449d96;04/07/2018 4:35;Android;Cordoba;Córdoba;male;18;20;6;5;0;1;4;0
19621;1;b1bd1e79;01/07/2018 1:55;Android;Mendoza;Mendoza;male;18;20;13;12;0;2;1;0
19622;1;161dfc26;06/07/2018 0:33;Android;Buenos Aires;Benavidez;female;13;17;20;19;0;4;9;1
19623;1;f06cb723;05/07/2018 14:25;Android;Buenos Aires;Hurlingham;male;13;17;2;1;0;2;3;1
19624;1;577b0773;06/07/2018 1:23;Android;Santa Fe;Santa Fe;male;18;20;31;10;1;4;6;0
19625;1;128ffcc5;05/07/2018 7:09;Android;Santa Fe;Rafaela;male;13;17;5;12;0;2;6;0
19626;1;7a9ff030;04/07/2018 3:02;Android;Misiones;Posadas;female;13;17;20;20;0;2;1;1
19627;1;b2ee0a40;04/07/2018 4:20;Android;Formosa;Formosa;female;18;20;25;25;1;13;7;0
19628;1;784e6f73;05/07/2018 23:53;Android;Buenos Aires;San Fernando;male;13;17;1;0;0;1;2;0
19629;1;5077d747;05/07/2018 0:02;Android;Buenos Aires F.D.;Villa Crespo;female;13;17;9;13;0;5;5;0
19630;1;3664cff8;30/06/2018 22:27;Android;Buenos Aires;Turdera;male;18;20;18;17;0;2;3;1
19631;1;fc29f9e0;03/07/2018 18:38;Android;Cordoba;General Levalle;male;18;20;2;2;0;3;0;1
19632;1;54d40d8b;02/07/2018 4:29;Android;NA;NA;male;13;17;8;8;0;3;8;0
19633;1;b7de20b0;07/07/2018 16:47;Android;Rio Negro;El Bolsón;male;18;20;3;1;0;1;2;0
19634;1;10c9c41d;05/07/2018 22:16;Android;Buenos Aires F.D.;Buenos Aires;male;18;20;13;11;0;2;6;0
19635;1;8e7c08e0;06/07/2018 14:13;Android;Buenos Aires;Punta Alta;male;13;17;2;2;0;1;2;1
19636;1;70d31529;01/07/2018 1:56;Android;Buenos Aires;Lomas de Zamora;female;18;20;2;0;0;2;2;0
19637;1;52e7246;04/07/2018 18:48;Android;Entre Rios;Villa Angelica;male;18;20;0;0;0;1;0;1
19638;1;4c4e03a9;07/07/2018 0:02;Android;Cordoba;Villa General Belgrano;female;13;17;14;14;2;7;2;1
19639;1;c8891019;05/07/2018 18:46;Android;Buenos Aires;Mar del Plata;male;18;20;9;8;0;3;6;0
19640;1;6be64e5c;01/07/2018 12:40;Android;Buenos Aires F.D.;Buenos Aires;female;13;17;7;2;0;4;7;1
19641;1;c4549184;05/07/2018 23:42;Android;Chubut;Rawson;male;13;17;2;2;0;1;2;1
19642;1;e6501df7;02/07/2018 1:55;Android;Buenos Aires;San Justo;female;18;20;17;17;0;4;7;1
19643;1;58c1635f;07/07/2018 4:49;Android;Tucuman;San Miguel de Tucumán;male;18;20;9;11;0;6;4;0
19644;1;a1debd2d;01/07/2018 15:12;Android;Buenos Aires;Bahía Blanca;male;18;20;38;37;5;14;9;0
19645;1;ffb72429;01/07/2018 21:40;Android;Buenos Aires;Libertad;male;13;17;32;25;1;7;3;0
19646;1;b8fd7604;06/07/2018 3:15;Android;Santa Fe;Funes;female;13;17;8;8;0;1;1;1
19647;1;9d69aef1;04/07/2018 21:20;Android;Buenos Aires F.D.;Buenos Aires;male;18;20;8;9;0;3;5;1
19648;1;fea5b04d;02/07/2018 13:57;Android;Tucuman;San Miguel de Tucumán;male;13;17;31;26;0;13;9;1
19649;1;6eb8f364;30/06/2018 5:57;Android;Buenos Aires F.D.;Buenos Aires;female;13;17;9;54;0;5;4;1
19650;1;2f50de2;30/06/2018 1:50;Android;Entre Rios;Villa Angelica;female;18;20;0;0;0;1;1;1
19651;1;33187f9a;07/07/2018 16:02;iOS;Buenos Aires F.D.;Buenos Aires;female;18;20;6;12;0;3;3;0
19652;1;466810ce;30/06/2018 13:08;Android;NA;NA;male;18;20;3;11;0;4;3;1
19653;1;e0380475;02/07/2018 5:01;Android;Buenos Aires;Campana;male;18;20;1;2;0;1;1;1
19654;1;7d327215;01/07/2018 20:25;Android;Chaco;Resistencia;female;18;20;2;3;0;1;2;0
19655;1;91c65d01;01/07/2018 15:02;Android;Buenos Aires;Zárate;male;18;20;39;35;4;5;5;0
19656;1;11418763;02/07/2018 15:37;Android;Santa Fe;Rosario;female;13;17;26;16;0;10;11;0
19657;1;9b6bcd6a;07/07/2018 0:46;Android;Santa Fe;Santa Fe;male;18;20;1;5;0;1;1;1
19658;1;3da48b30;05/07/2018 18:33;Android;Buenos Aires F.D.;Buenos Aires;female;13;17;21;17;0;5;23;0
19659;1;fa797bfa;03/07/2018 17:09;Android;Buenos Aires;Villa Ballester;female;18;20;0;1;0;3;1;1
19660;1;96feaaf1;01/07/2018 21:40;Android;NA;NA;male;13;17;76;72;2;17;21;0
19661;1;b260543e;03/07/2018 1:13;Android;Cordoba;Marcos Juarez;male;18;20;6;7;0;1;6;1
19662;1;7ba346bc;30/06/2018 10:15;Android;Buenos Aires;Lomas de Zamora;male;13;17;3;0;0;2;2;1
19663;1;79560367;03/07/2018 11:52;Android;Buenos Aires;Bernal;male;18;20;5;13;0;13;4;1
19664;1;fde041f0;06/07/2018 23:26;Android;Buenos Aires;Sarandi;male;13;17;20;19;0;6;4;1
19665;1;a5670d0c;07/07/2018 23:33;Android;Cordoba;Córdoba;male;13;17;11;8;0;3;6;1
19666;1;9337a23b;05/07/2018 15:48;Android;Buenos Aires F.D.;Buenos Aires;female;13;17;6;6;0;3;2;0
19667;1;6d230e7c;07/07/2018 16:34;Android;Tucuman;San Miguel de Tucumán;female;18;20;7;6;0;1;2;0
19668;1;1b1bdda1;02/07/2018 21:03;Android;Buenos Aires;San Miguel;female;18;20;128;129;5;10;32;0
19669;1;c5793f1a;06/07/2018 23:40;Android;Chaco;Pampa del Infierno;female;13;17;0;0;0;1;0;1
19670;1;a2238726;02/07/2018 1:02;Android;Corrientes;Corrientes;male;18;20;52;50;1;8;3;0
19671;1;be470fc;06/07/2018 2:22;Android;Cordoba;Río Cuarto;male;18;20;10;11;0;2;6;1
19672;1;1bd4e8f9;04/07/2018 19:21;iOS;Buenos Aires F.D.;Buenos Aires;female;13;17;153;96;6;13;9;0
19673;1;58aca197;05/07/2018 20:09;Android;Buenos Aires F.D.;Buenos Aires;female;18;20;2;2;0;1;0;0
19674;1;104242b0;04/07/2018 21:29;Android;Buenos Aires;Jose Leon Suarez;male;13;17;8;14;0;3;4;0
19675;1;f98de419;02/07/2018 19:07;Android;Cordoba;Córdoba;female;18;20;20;26;0;8;4;0
19676;1;acb8f34;03/07/2018 4:00;Android;Rio Negro;NA;female;18;20;15;7;0;3;6;1
19677;1;ec01da6c;30/06/2018 19:48;Android;Buenos Aires;Laferrere;female;18;20;7;9;0;2;5;1
19678;1;30b71fdb;04/07/2018 19:57;Android;Chaco;Resistencia;male;13;17;2;1;0;2;3;1
19679;1;60eedf95;03/07/2018 3:00;Android;Buenos Aires;Turdera;male;18;20;3;3;0;1;2;1
19680;1;f535b844;06/07/2018 23:37;Android;Misiones;Puerto Iguazú;female;13;17;20;21;0;10;7;1
19681;1;2b314634;07/07/2018 0:36;Android;Neuquen;Neuquén;female;13;17;6;9;0;6;2;0
19682;1;4b75d56;05/07/2018 17:03;Android;Cordoba;La Carlota;male;13;17;3;3;0;1;3;0
19683;1;e0cc8324;03/07/2018 3:54;Android;La Pampa;Macachin;male;18;20;34;46;1;12;8;0
19684;1;67280a6c;02/07/2018 18:27;Android;Salta;Salta;male;18;20;33;42;1;9;7;1
19685;1;dcbc40f4;07/07/2018 4:12;Android;Buenos Aires;Lanus;male;13;17;25;25;1;7;2;0
19686;1;5a304015;04/07/2018 17:24;Android;Buenos Aires;San Nicolás de los Arroyos;male;13;17;2;3;0;1;2;1
19687;1;d2fda512;04/07/2018 18:43;Android;Buenos Aires F.D.;Buenos Aires;female;18;20;69;90;6;17;21;0
19688;1;4cfa5da0;06/07/2018 17:50;Android;Buenos Aires;Balcarce;female;18;20;13;15;0;7;8;0
19689;1;8701d7f2;06/07/2018 0:53;Android;Buenos Aires;Pilar;female;18;20;2;54;0;3;2;1
19690;1;46fc5fa1;01/07/2018 17:43;Android;Buenos Aires;Burzaco;female;13;17;22;23;0;5;22;0
19691;1;506dec9e;30/06/2018 22:58;Android;Buenos Aires;Isidro Casanova;male;18;20;14;21;0;7;0;1
19692;1;d6442e63;02/07/2018 13:38;Android;Buenos Aires;Berazategui;male;18;20;2;5;0;3;3;1
19693;1;5166c25b;30/06/2018 21:03;Android;Entre Rios;Villa Angelica;female;18;20;17;20;1;6;3;1
19694;1;efb263d9;01/07/2018 20:12;Android;Jujuy;San Salvador de Jujuy;male;13;17;5;4;0;2;6;0
19695;1;27f9d892;04/07/2018 3:14;Android;Buenos Aires F.D.;Villa Devoto;female;18;20;38;35;0;11;7;0
19696;1;7637d409;02/07/2018 13:17;Android;Entre Rios;Villa Angelica;male;13;17;3;3;0;2;3;0
19697;1;d9dbc7e9;01/07/2018 5:52;Android;Buenos Aires;Lomas de Zamora;male;18;20;10;6;0;8;7;0
19698;1;7,09E+11;30/06/2018 0:36;Android;Salta;Salta;female;18;20;23;21;1;8;6;1
19699;1;b2565804;06/07/2018 18:14;Android;Entre Rios;Paraná;female;13;17;6;19;0;4;4;1
19700;1;b5d71df3;05/07/2018 16:00;Android;Buenos Aires;Lomas de Zamora;female;18;20;14;17;1;7;2;0
19701;1;49f5008;01/07/2018 22:03;Android;Entre Rios;Chajari;male;13;17;6;5;0;6;4;0
19702;1;13a2412c;07/07/2018 17:02;iOS;Buenos Aires;Lanus;male;18;20;9;9;0;1;5;1
19703;1;992aa31f;02/07/2018 17:38;Android;Buenos Aires;Gonzalez Catan;female;18;20;25;24;0;6;6;0
19704;1;e0651e70;03/07/2018 3:45;Android;Buenos Aires;Pilar;female;18;20;7;10;0;2;7;1
19705;1;8916d8ca;07/07/2018 23:45;Android;Buenos Aires;Wilde;female;18;20;14;16;0;6;2;0
19706;1;f4ab065f;30/06/2018 1:40;Android;Tucuman;San Miguel de Tucumán;male;18;20;15;19;1;3;12;1
19707;1;2a02b855;01/07/2018 21:18;Android;Buenos Aires;Pilar;female;13;17;3;15;0;1;2;1
19708;1;7d084281;06/07/2018 15:47;Android;Buenos Aires F.D.;Buenos Aires;female;13;17;3;1;0;3;1;1
19709;1;cb5f88cb;05/07/2018 1:21;Android;Santa Fe;Rosario;female;18;20;3;8;0;1;3;1
19710;1;c19a554d;03/07/2018 23:55;Android;Buenos Aires F.D.;Buenos Aires;female;13;17;15;22;1;6;3;0
19711;1;5e0dad09;30/06/2018 3:17;Android;NA;NA;female;13;17;10;28;0;2;3;1
19712;1;2af01c1;04/07/2018 18:39;Android;Cordoba;Santa Rosa de Calamuchita;female;13;17;4;3;0;4;4;1
19713;1;3a21db09;06/07/2018 19:10;Android;Buenos Aires;Ciudadela;female;18;20;6;47;0;8;6;1
19714;1;77a0055;07/07/2018 0:38;iOS;Entre Rios;Villa Angelica;female;18;20;23;20;0;5;13;1
19715;1;8c7c1cf;04/07/2018 21:13;Android;Buenos Aires;San Nicolás de los Arroyos;female;18;20;1;1;0;2;2;1
19716;1;af238ff1;30/06/2018 1:34;Android;Buenos Aires;Benito Juarez;male;18;20;1;1;0;1;1;1
19717;1;20f09bfc;05/07/2018 20:35;Android;Santiago del Estero;Santiago del Estero;female;18;20;29;41;0;7;7;0
19718;1;e1c7edfe;30/06/2018 3:57;Android;Chubut;Comodoro Rivadavia;female;18;20;3;3;0;3;1;1
19719;1;7fee953a;03/07/2018 16:42;Android;Cordoba;Marcos Juarez;male;13;17;8;13;0;2;2;1
19720;1;4224044f;02/07/2018 1:30;Android;Salta;Salta;female;13;17;77;121;4;8;9;0
19721;1;14b60762;04/07/2018 14:59;Android;Cordoba;Villa Dolores;male;13;17;40;34;4;8;2;0
19722;1;118a2b92;07/07/2018 2:48;Android;Buenos Aires;San Carlos de Bolivar;male;13;17;8;7;1;4;3;1
19723;1;5cca1e42;03/07/2018 13:39;Android;Buenos Aires;Saladillo;male;18;20;3;3;0;2;1;0
19724;1;13b42a9;07/07/2018 8:11;Android;Entre Rios;Gualeguaychú;male;18;20;1;16;0;1;1;1
19725;1;fa791d0e;01/07/2018 22:19;Android;Buenos Aires;La Plata;female;13;17;3;3;0;1;3;1
19726;1;b89e8a32;02/07/2018 1:37;Android;Cordoba;Arroyo Cabral;male;18;20;44;44;4;16;2;0
19727;1;9e6d7c10;03/07/2018 0:53;Android;Buenos Aires;Mariano Moreno;female;18;20;30;35;1;6;10;0
19728;1;dd26cc2b;02/07/2018 17:35;Android;Tucuman;San Miguel de Tucumán;male;13;17;17;18;1;12;9;0
19729;1;94327e0b;05/07/2018 22:47;Android;San Luis;Villa Mercedes;male;18;20;2;2;0;2;2;0
19730;1;425facfb;05/07/2018 3:50;Android;Salta;Salta;female;13;17;51;49;1;12;17;0
19731;1;f7a413ca;07/07/2018 22:33;Android;Entre Rios;Villa Angelica;male;13;17;9;9;0;3;10;0
19732;1;c5bb0a3e;30/06/2018 4:38;Android;Entre Rios;Villa Angelica;female;18;20;14;15;0;1;2;1
19733;1;d55dcfcd;02/07/2018 1:09;Android;Buenos Aires;Ramallo;male;18;20;31;31;0;7;7;0
19734;1;b1976ac2;04/07/2018 22:27;Android;Corrientes;Corrientes;female;18;20;4;4;0;3;6;0
19735;1;38c3ed7e;07/07/2018 0:21;Android;Buenos Aires F.D.;Villa Lugano;male;18;20;0;0;0;1;1;0
19736;1;e7b18d0b;01/07/2018 5:22;Android;San Luis;San Luis;male;18;20;14;33;1;13;3;0
19737;1;d510773c;06/07/2018 23:30;Android;Buenos Aires F.D.;Buenos Aires;male;18;20;0;0;0;1;0;1
19738;1;f050e0d0;03/07/2018 5:13;Android;Buenos Aires;El Palomar;female;18;20;7;7;0;3;2;0
19739;1;2b75879f;01/07/2018 21:55;Android;Buenos Aires;Quilmes;male;13;17;19;23;0;1;7;1
19740;1;ead13b97;05/07/2018 3:52;iOS;Buenos Aires F.D.;NA;female;18;20;11;11;1;2;3;0
19741;1;ce5a0490;07/07/2018 5:07;Android;Mendoza;Mendoza;female;13;17;2;1;0;1;2;1
19742;1;81f86812;30/06/2018 20:31;Android;Buenos Aires;Turdera;male;13;17;17;35;0;5;9;1
19743;1;9b94ed82;03/07/2018 9:27;Android;Buenos Aires F.D.;Buenos Aires;male;18;20;3;3;0;2;4;0
19744;1;a161267f;03/07/2018 14:21;Android;NA;NA;male;18;20;0;0;0;1;0;1
19745;1;c651bd61;03/07/2018 18:57;Android;NA;NA;female;18;20;2;2;0;1;3;1
19746;1;f216406c;04/07/2018 22:16;Android;Buenos Aires;Lomas del Mirador;male;18;20;1;1;0;2;0;1
19747;1;d6160b4b;05/07/2018 2:35;Android;Buenos Aires F.D.;Buenos Aires;female;18;20;4;5;0;2;4;1
19748;1;b3489ba8;03/07/2018 13:21;Android;Buenos Aires F.D.;Buenos Aires;female;13;17;3;3;0;4;4;1
19749;1;32f18ab1;06/07/2018 22:39;Android;Buenos Aires F.D.;Buenos Aires;unknown;18;20;11;87;0;4;12;0
19750;1;feb8f5f9;03/07/2018 17:16;Android;NA;NA;female;13;17;1;1;0;1;1;1
19751;1;60bff497;05/07/2018 17:06;Android;Buenos Aires;Hurlingham;male;13;17;46;52;1;17;3;0
19752;1;719e9cd1;30/06/2018 0:51;Android;Mendoza;Mendoza;female;18;20;32;35;1;3;8;1
19753;1;f3de385b;05/07/2018 13:47;Android;NA;NA;male;18;20;0;0;0;4;0;0
19754;1;a5fef943;01/07/2018 20:13;Android;Cordoba;Córdoba;female;18;20;57;44;2;8;19;0
19755;1;ffd109dd;01/07/2018 1:01;Android;Buenos Aires F.D.;Flores;male;18;20;2;2;0;2;1;1
19756;1;fcb2f8be;06/07/2018 0:42;Android;Cordoba;Almafuerte;female;18;20;1;1;0;1;1;1
19757;1;f8264e6f;03/07/2018 19:57;Android;Catamarca;San Fernando del Valle de Catamarca;female;18;20;4;4;0;1;5;1
19758;1;bb6f24c8;03/07/2018 18:18;Android;Corrientes;Corrientes;male;13;17;4;15;0;3;1;1
19759;1;9edfbc5e;06/07/2018 19:10;iOS;Chaco;Resistencia;female;18;20;2;2;0;2;0;1
19760;1;87360704;03/07/2018 2:30;Android;Buenos Aires;San Isidro;female;18;20;19;21;1;2;2;1
